Time,theta_0,theta_1,theta_2
1742949971.1262991,-0.022938672453165054,-0.030919741839170456,0.5766814947128296
1742949971.1409698,-0.022929394617676735,-0.030912207439541817,0.576651394367218
1742949971.1568885,-0.022904377430677414,-0.03089088201522827,0.5766217112541199
1742949971.1739554,-0.022839998826384544,-0.030885618180036545,0.5765680074691772
1742949971.1899483,-0.022797008976340294,-0.030869916081428528,0.576521098613739
1742949971.2058923,-0.02273368462920189,-0.030832909047603607,0.576450765132904
1742949971.2210464,-0.02266603335738182,-0.030808882787823677,0.5763627290725708
1742949971.2370834,-0.02259284444153309,-0.03077922947704792,0.5762653946876526
1742949971.2532651,-0.0225084088742733,-0.0307592935860157,0.576148509979248
1742949971.268918,-0.022442519664764404,-0.030755341053009033,0.5759996771812439
1742949971.285138,-0.022370684891939163,-0.030716681852936745,0.5758227705955505
1742949971.3012261,-0.022305041551589966,-0.0306980200111866,0.5756393074989319
1742949971.3171213,-0.02224206179380417,-0.030682677403092384,0.5754333734512329
1742949971.3333879,-0.022154035046696663,-0.030650364235043526,0.575210690498352
1742949971.3503413,-0.022082895040512085,-0.030640633776783943,0.5749627947807312
1742949971.3648865,-0.021998979151248932,-0.030620453879237175,0.57471764087677
1742949971.3812096,-0.021908234804868698,-0.030630940571427345,0.5744346380233765
1742949971.397076,-0.021830281242728233,-0.030620045959949493,0.5741626024246216
1742949971.4130635,-0.021739616990089417,-0.030614718794822693,0.5738680362701416
1742949971.4299574,-0.021656177937984467,-0.03062266670167446,0.5735381245613098
1742949971.4458394,-0.02149934135377407,-0.03066064976155758,0.5731838345527649
1742949971.4611125,-0.021408192813396454,-0.030694296583533287,0.5728265047073364
1742949971.4769123,-0.0213746577501297,-0.030692318454384804,0.5724912881851196
1742949971.4931934,-0.021342700347304344,-0.030703971162438393,0.5721737146377563
1742949971.5097494,-0.021303940564393997,-0.030703162774443626,0.571881115436554
1742949971.5263147,-0.02126266248524189,-0.030717628076672554,0.5716013312339783
1742949971.5410066,-0.021227044984698296,-0.030747953802347183,0.5713373422622681
1742949971.5569797,-0.021198425441980362,-0.03079964779317379,0.5710802674293518
1742949971.573316,-0.021162835881114006,-0.030832458287477493,0.5708315372467041
1742949971.5904434,-0.021136034280061722,-0.0308595709502697,0.5705666542053223
1742949971.6058636,-0.021126650273799896,-0.030888257548213005,0.5702759623527527
1742949971.62365,-0.02112417481839657,-0.030935699120163918,0.5699726939201355
1742949971.6369674,-0.02114110067486763,-0.030972795560956,0.5696961879730225
1742949971.6533108,-0.02115326188504696,-0.03101087361574173,0.5694228410720825
1742949971.6699622,-0.021181436255574226,-0.031023060902953148,0.5691567659378052
1742949971.6870546,-0.021207621321082115,-0.031021244823932648,0.568913996219635
1742949971.7012465,-0.021233439445495605,-0.031050821766257286,0.5686867237091064
1742949971.7171261,-0.021287105977535248,-0.031068449839949608,0.5684862732887268
1742949971.7348268,-0.02133866958320141,-0.031064821407198906,0.5683259963989258
1742949971.7496989,-0.02138572931289673,-0.031080301851034164,0.5681766271591187
1742949971.76592,-0.02143045701086521,-0.031086834147572517,0.5680457949638367
1742949971.7811542,-0.02146637998521328,-0.031076235696673393,0.5679444670677185
1742949971.7968912,-0.021484339609742165,-0.031058363616466522,0.5678677558898926
1742949971.8130436,-0.021518442779779434,-0.03104371763765812,0.5678166151046753
1742949971.8297663,-0.02155156433582306,-0.031000526621937752,0.567760705947876
1742949971.8458114,-0.021578455343842506,-0.030966371297836304,0.5677247047424316
1742949971.8609366,-0.021600833162665367,-0.030927667394280434,0.5677310824394226
1742949971.876937,-0.02161012589931488,-0.03086591139435768,0.5677505731582642
1742949971.8931344,-0.02164691500365734,-0.030786681920289993,0.5677757263183594
1742949971.910088,-0.02165154367685318,-0.0307107325643301,0.5678087472915649
1742949971.9260316,-0.021669698879122734,-0.030617114156484604,0.5678279399871826
1742949971.941233,-0.02164662629365921,-0.030522918328642845,0.5678347945213318
1742949971.956993,-0.021633781492710114,-0.0304322000592947,0.5678447484970093
1742949971.9730926,-0.02160131186246872,-0.030334269627928734,0.567842423915863
1742949971.9900467,-0.02154875174164772,-0.030216852203011513,0.567841112613678
1742949972.0049214,-0.021490680053830147,-0.030054885894060135,0.567844569683075
1742949972.021183,-0.021441448479890823,-0.02996591478586197,0.5678403973579407
1742949972.0378363,-0.021395131945610046,-0.02988969348371029,0.5678144693374634
1742949972.0532048,-0.021341145038604736,-0.02983236126601696,0.5677621364593506
1742949972.070051,-0.021301668137311935,-0.029760083183646202,0.5676802396774292
1742949972.084906,-0.021248050034046173,-0.0296927522867918,0.5675773024559021
1742949972.1010482,-0.02119334042072296,-0.029624639078974724,0.5674431324005127
1742949972.1169217,-0.021126030012965202,-0.029557641595602036,0.567274272441864
1742949972.132971,-0.021064195781946182,-0.02950374409556389,0.5671031475067139
1742949972.1496909,-0.02100728079676628,-0.029463592916727066,0.5669013261795044
1742949972.164998,-0.02093636244535446,-0.029428796842694283,0.5666996836662292
1742949972.183671,-0.020836714655160904,-0.02940467558801174,0.5664495229721069
1742949972.196894,-0.020736999809741974,-0.02942219004034996,0.5661798119544983
1742949972.2131202,-0.020711665973067284,-0.029405133798718452,0.5659347772598267
1742949972.2298286,-0.02066974714398384,-0.029396871104836464,0.5657018423080444
1742949972.2452557,-0.020587055012583733,-0.029389498755335808,0.5654819011688232
1742949972.261302,-0.020505158230662346,-0.029411237686872482,0.5652864575386047
1742949972.2771797,-0.020489167422056198,-0.029449254274368286,0.5650928616523743
1742949972.2933693,-0.020480845123529434,-0.029500005766749382,0.5649064779281616
1742949972.3097558,-0.02045557275414467,-0.02952583320438862,0.5647192001342773
1742949972.325901,-0.02043418399989605,-0.029542185366153717,0.5645325779914856
1742949972.3410661,-0.020422620698809624,-0.02958645112812519,0.5643564462661743
1742949972.35707,-0.020406458526849747,-0.029648134484887123,0.5641706585884094
1742949972.373363,-0.020388593897223473,-0.029718730598688126,0.5639892816543579
1742949972.389802,-0.020380575209856033,-0.029774537310004234,0.5638184547424316
1742949972.405846,-0.020411115139722824,-0.029817627742886543,0.563652515411377
1742949972.421364,-0.020433470606803894,-0.029860511422157288,0.5634802579879761
1742949972.4376733,-0.02047191746532917,-0.029903875663876534,0.5632749795913696
1742949972.453177,-0.020481979474425316,-0.029955700039863586,0.5630865693092346
1742949972.4699318,-0.020510505884885788,-0.03000091388821602,0.562951922416687
1742949972.4869354,-0.020541943609714508,-0.030051082372665405,0.5628315806388855
1742949972.5010939,-0.020584871992468834,-0.030084803700447083,0.5627034306526184
1742949972.5179944,-0.020613688975572586,-0.03009292297065258,0.5625939965248108
1742949972.5331361,-0.020644066855311394,-0.030123626813292503,0.5625126361846924
1742949972.5489578,-0.02067404054105282,-0.03014618344604969,0.5624569058418274
1742949972.5658987,-0.02068469300866127,-0.03015539050102234,0.5624272227287292
1742949972.581546,-0.02070189267396927,-0.03017185628414154,0.5624319911003113
1742949972.5971866,-0.020719170570373535,-0.030166015028953552,0.5624526143074036
1742949972.613402,-0.020734349265694618,-0.030158350244164467,0.5624993443489075
1742949972.6302028,-0.020777437835931778,-0.03014330379664898,0.5625540018081665
1742949972.6459756,-0.020785026252269745,-0.03014218807220459,0.5625993013381958
1742949972.661128,-0.020762840285897255,-0.030143732205033302,0.5626561641693115
1742949972.677891,-0.020750686526298523,-0.030149614438414574,0.5626899003982544
1742949972.6937635,-0.020725173875689507,-0.030146267265081406,0.5627302527427673
1742949972.7088985,-0.020675674080848694,-0.030146857723593712,0.562777042388916
1742949972.7251124,-0.020645156502723694,-0.03010767325758934,0.5628104209899902
1742949972.741121,-0.020619288086891174,-0.0301058292388916,0.5628314018249512
1742949972.757818,-0.02059994824230671,-0.03009932115674019,0.5628495812416077
1742949972.7733135,-0.020575374364852905,-0.03010471537709236,0.5628653168678284
1742949972.7898626,-0.020532047376036644,-0.030105220153927803,0.5629044771194458
1742949972.8058574,-0.02046165056526661,-0.0300963893532753,0.5629242658615112
1742949972.8212667,-0.020414186641573906,-0.03010788932442665,0.562929630279541
1742949972.8370814,-0.020385660231113434,-0.03008805774152279,0.5629308223724365
1742949972.8534377,-0.020345361903309822,-0.03007170557975769,0.5629401206970215
1742949972.8699007,-0.020284727215766907,-0.03007511794567108,0.5629372596740723
1742949972.8858876,-0.02022206038236618,-0.030070388689637184,0.5629376769065857
1742949972.9012182,-0.02017260156571865,-0.030062997713685036,0.5629282593727112
1742949972.9169645,-0.020128825679421425,-0.030070308595895767,0.5629267692565918
1742949972.93348,-0.020065180957317352,-0.03006516396999359,0.5629162788391113
1742949972.950518,-0.02002406120300293,-0.03004496730864048,0.5629075169563293
1742949972.965949,-0.019970374181866646,-0.03006567433476448,0.5628910660743713
1742949972.9811816,-0.019919488579034805,-0.03007432632148266,0.5628839135169983
1742949972.9987886,-0.0198657289147377,-0.030095238238573074,0.5628793239593506
1742949973.0135422,-0.019816070795059204,-0.030085835605859756,0.5628745555877686
1742949973.028834,-0.019768567755818367,-0.030079903081059456,0.5628607869148254
1742949973.0449202,-0.01974337361752987,-0.030079713091254234,0.5628305077552795
1742949973.0611243,-0.019727038219571114,-0.030090946704149246,0.562824010848999
1742949973.0779474,-0.019715171307325363,-0.030096862465143204,0.5628193616867065
1742949973.093264,-0.01967860758304596,-0.030100462958216667,0.5628076791763306
1742949973.110012,-0.01962088979780674,-0.03010478802025318,0.562798023223877
1742949973.126887,-0.019586220383644104,-0.030125804245471954,0.5627906918525696
1742949973.1410196,-0.0195600725710392,-0.030150679871439934,0.5627514719963074
